Date,Primary Type,Arrest,Location Description,Latitude,Longitude,Year,Month,Hour
05/09/2001 10:00:00 PM,THEFT,False,OTHER,41.766818821,-87.651883298,2001,5,22
08/07/2001 09:38:00 PM,HOMICIDE,False,STREET,41.866277647,-87.717120788,2001,8,21
04/14/2001 11:15:00 AM,BATTERY,False,CHA PARKING LOT/GROUNDS,41.896632139,-87.639261847,2001,4,11
07/30/2001 10:45:00 AM,OTHER OFFENSE,False,RESIDENCE,41.775017776,-87.667626687,2001,7,10
05/20/2001 06:40:00 PM,BATTERY,True,SIDEWALK,41.780068691,-87.66409139,2001,5,18
04/28/2001 04:25:08 PM,THEFT,True,GROCERY FOOD STORE,41.935469466,-87.668654648,2001,4,16
06/11/2001 12:45:00 PM,NARCOTICS,True,SIDEWALK,41.866072577,-87.721366771,2001,6,12
09/24/2001 08:30:00 AM,THEFT,False,STREET,41.911931149,-87.651153908,2001,9,8
10/22/2001 08:29:03 PM,BATTERY,False,CTA BUS,41.884576507,-87.62440551,2001,10,20
11/11/2001 02:40:00 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.813185871,-87.670096524,2001,11,14
08/15/2001 04:30:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.776016168,-87.631570825,2001,8,16
11/15/2001 05:25:40 AM,THEFT,False,STREET,41.944404069,-87.707620694,2001,11,5
04/09/2001 08:15:00 PM,ROBBERY,False,STREET,41.883038485,-87.763138492,2001,4,20
05/15/2001 02:15:00 AM,ASSAULT,True,RESIDENCE,41.807597627,-87.661442793,2001,5,2
07/13/2001 04:35:00 PM,BATTERY,False,RESIDENCE,41.91157282,-87.714833677,2001,7,16
12/21/2001 01:00:00 AM,THEFT,False,FACTORY/MANUFACTURING BUILDING,41.890867596,-87.701734574,2001,12,1
09/08/2001 07:00:00 PM,DECEPTIVE PRACTICE,False,CHA APARTMENT,41.904503346,-87.647148068,2001,9,19
11/13/2001 12:16:11 AM,MOTOR VEHICLE THEFT,False,PARKING LOT/GARAGE(NON.RESID.),41.869449319,-87.744718259,2001,11,0
01/03/2002 08:40:00 PM,BATTERY,True,STREET,41.700433905,-87.623330137,2002,1,20
11/19/2001 11:30:00 AM,THEFT,False,PARKING LOT/GARAGE(NON.RESID.),41.872072647,-87.631376595,2001,11,11
11/21/2001 08:10:00 PM,ASSAULT,False,APARTMENT,41.762230541,-87.567804588,2001,11,20
10/03/2001 09:20:00 PM,BATTERY,False,RESIDENCE,41.664586485,-87.631673223,2001,10,21
09/25/2001 06:15:00 PM,THEFT,False,ATHLETIC CLUB,41.8973368,-87.637347891,2001,9,18
04/30/2001 07:35:00 PM,OTHER OFFENSE,False,APARTMENT,41.785930791,-87.596001994,2001,4,19
05/10/2001 02:35:00 AM,BATTERY,False,RESIDENCE,41.78145614,-87.787365382,2001,5,2
07/30/2001 02:04:00 PM,KIDNAPPING,False,STREET,41.893782844,-87.711446324,2001,7,14
11/05/2001 10:13:46 PM,THEFT,False,APARTMENT,41.79235235,-87.622551347,2001,11,22
08/11/2001 06:30:00 PM,THEFT,False,PARK PROPERTY,41.803752074,-87.621218686,2001,8,18
10/11/2001 01:00:00 AM,BURGLARY,False,RESIDENCE-GARAGE,41.966595233,-87.746347318,2001,10,1
05/30/2001 01:15:00 PM,THEFT,True,DEPARTMENT STORE,41.931018934,-87.676866728,2001,5,13
09/28/2001 08:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.748995974,-87.573356137,2001,9,20
04/20/2001 01:00:00 AM,ROBBERY,False,OTHER,41.922706997,-87.743681514,2001,4,1
04/14/2001 06:45:00 PM,BATTERY,False,CHA HALLWAY/STAIRWELL/ELEVATOR,41.828533466,-87.626649614,2001,4,18
04/17/2001 02:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.835817967,-87.631772911,2001,4,14
11/27/2001 03:20:00 PM,DECEPTIVE PRACTICE,True,CTA PLATFORM,41.885512978,-87.628082243,2001,11,15
10/25/2001 04:45:00 PM,NARCOTICS,True,OTHER,41.903992238,-87.63159645,2001,10,16
07/20/2001 10:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.913140514,-87.716501228,2001,7,22
08/06/2001 12:00:00 PM,DECEPTIVE PRACTICE,False,BANK,41.735183603,-87.585019708,2001,8,12
11/03/2001 01:18:51 AM,PROSTITUTION,True,STREET,41.808383642,-87.682133059,2001,11,1
11/25/2001 02:00:00 PM,THEFT,False,STREET,41.88336666,-87.64843189,2001,11,14
06/09/2001 10:30:00 PM,BATTERY,False,STREET,41.967190358,-87.733008712,2001,6,22
05/22/2001 08:20:00 PM,THEFT,False,DRUG STORE,41.778419777,-87.702978485,2001,5,20
06/18/2001 09:49:50 PM,BURGLARY,False,RESIDENCE,41.679929478,-87.624862436,2001,6,21
06/27/2001 02:44:24 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.756822853,-87.648906744,2001,6,2
08/23/2001 06:30:00 PM,BATTERY,False,RESIDENCE,41.774891868,-87.603519254,2001,8,18
05/27/2001 09:38:58 PM,BATTERY,True,APARTMENT,41.790148339,-87.61763265,2001,5,21
09/17/2001 11:10:00 AM,OTHER OFFENSE,False,BANK,41.871993997,-87.639205358,2001,9,11
10/04/2001 11:11:40 AM,THEFT,True,"SCHOOL, PRIVATE, BUILDING",41.89833192,-87.651353761,2001,10,11
05/14/2001 11:30:00 AM,OFFENSE INVOLVING CHILDREN,False,"SCHOOL, PRIVATE, BUILDING",41.743148258,-87.665746424,2001,5,11
05/15/2001 11:05:00 PM,BATTERY,False,RESIDENCE,41.699025846,-87.657894401,2001,5,23
10/19/2001 02:45:00 PM,BATTERY,False,"SCHOOL, PUBLIC, GROUNDS",41.68086652,-87.62506082,2001,10,14
12/28/2001 05:30:00 PM,ASSAULT,False,DEPARTMENT STORE,41.754658085,-87.741385006,2001,12,17
10/20/2001 09:00:00 AM,THEFT,False,RESIDENCE,41.933513969,-87.702416546,2001,10,9
09/02/2001 08:55:00 PM,ASSAULT,False,STREET,41.784326371,-87.669041051,2001,9,20
12/11/2001 01:33:47 PM,BATTERY,True,RESIDENCE,41.855048563,-87.710078142,2001,12,13
05/03/2001 03:00:00 PM,THEFT,False,RESIDENCE,41.960017478,-87.646909427,2001,5,15
12/03/2001 08:00:00 PM,THEFT,False,STREET,41.977658849,-87.663446138,2001,12,20
03/17/2001 08:30:00 PM,BATTERY,False,RESIDENCE,41.743018417,-87.544380052,2001,3,20
07/02/2001 08:00:00 AM,OTHER OFFENSE,False,RESIDENCE,41.834503889,-87.618048732,2001,7,8
12/19/2001 06:45:00 PM,OTHER OFFENSE,False,APARTMENT,41.91881009,-87.697384299,2001,12,18
09/22/2001 07:45:00 AM,BATTERY,False,STREET,41.8157113,-87.672598003,2001,9,7
12/26/2001 03:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.919550487,-87.693827521,2001,12,15
12/03/2001 12:10:00 AM,NARCOTICS,True,SIDEWALK,41.902841404,-87.719061543,2001,12,0
11/01/2001 09:00:00 PM,BATTERY,True,SIDEWALK,41.939991989,-87.650887979,2001,11,21
08/10/2001 03:00:00 AM,NARCOTICS,True,VACANT LOT/LAND,41.858830037,-87.735348456,2001,8,3
09/26/2001 12:00:00 AM,OTHER OFFENSE,False,RESIDENCE,41.802431335,-87.600591792,2001,9,0
06/28/2001 11:35:00 AM,THEFT,True,"SCHOOL, PUBLIC, BUILDING",41.939810062,-87.754131527,2001,6,11
05/03/2001 12:45:00 AM,ROBBERY,False,SIDEWALK,41.946476965,-87.643606711,2001,5,0
12/03/2001 04:40:00 PM,ASSAULT,False,RESIDENCE,41.75277914,-87.738902857,2001,12,16
12/16/2001 11:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,42.012549878,-87.673158837,2001,12,23
07/24/2001 12:30:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.904950082,-87.759593316,2001,7,0
09/21/2001 11:45:00 AM,ASSAULT,True,PARK PROPERTY,41.968558076,-87.64931454,2001,9,11
09/30/2001 10:30:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.855975581,-87.673622642,2001,9,22
11/12/2001 11:30:00 PM,CRIMINAL DAMAGE,False,CHA PARKING LOT/GROUNDS,41.776037425,-87.641865128,2001,11,23
05/23/2001 02:35:00 AM,ASSAULT,True,STREET,41.879298711,-87.676448964,2001,5,2
04/09/2001 02:30:00 AM,THEFT,False,STREET,41.698638211,-87.612166924,2001,4,2
10/08/2001 12:00:00 PM,OFFENSE INVOLVING CHILDREN,True,APARTMENT,41.920296594,-87.707213249,2001,10,12
11/10/2001 10:00:00 AM,OTHER OFFENSE,False,STREET,41.741029518,-87.640232879,2001,11,10
08/18/2001 03:00:00 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.793038474,-87.72951724,2001,8,15
08/31/2001 11:19:12 AM,RITUALISM,True,STREET,41.821360069,-87.609481805,2001,8,11
05/15/2001 06:44:00 PM,NARCOTICS,True,STREET,41.772284967,-87.585200839,2001,5,18
07/26/2001 04:00:00 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.957144551,-87.750191452,2001,7,16
10/17/2001 04:20:00 PM,NARCOTICS,True,PARKING LOT/GARAGE(NON.RESID.),41.873049009,-87.744567739,2001,10,16
05/21/2001 05:15:00 AM,BATTERY,True,RESIDENCE,42.018306507,-87.683138427,2001,5,5
07/19/2001 12:01:00 AM,OTHER OFFENSE,False,RESIDENCE,41.915864573,-87.687868121,2001,7,0
10/09/2001 01:00:00 PM,THEFT,False,CONSTRUCTION SITE,41.705107893,-87.632785557,2001,10,13
04/14/2001 03:00:00 AM,BATTERY,False,TAVERN/LIQUOR STORE,41.732161032,-87.585695929,2001,4,3
11/19/2001 12:55:00 AM,NARCOTICS,True,VEHICLE NON-COMMERCIAL,41.803604666,-87.625786623,2001,11,0
05/21/2001 10:05:00 PM,BATTERY,True,RESIDENCE PORCH/HALLWAY,41.789791676,-87.656124701,2001,5,22
09/21/2001 09:20:00 PM,BATTERY,True,ALLEY,41.938189295,-87.666814421,2001,9,21
04/08/2001 09:09:48 AM,THEFT,True,COIN OPERATED MACHINE,41.751516969,-87.663614786,2001,4,9
10/14/2001 12:00:00 PM,ASSAULT,False,APARTMENT,41.978498004,-87.657729493,2001,10,12
10/08/2001 06:27:01 PM,NARCOTICS,True,CHA PARKING LOT/GROUNDS,41.825927837,-87.615374115,2001,10,18
06/27/2001 02:00:00 PM,BATTERY,False,STREET,41.786251422,-87.69739801,2001,6,14
07/06/2001 07:40:00 PM,BATTERY,True,RESTAURANT,41.939827582,-87.652315831,2001,7,19
10/13/2001 12:00:00 AM,THEFT,False,STREET,41.666783394,-87.636872102,2001,10,0
07/13/2001 12:00:00 PM,BATTERY,False,ALLEY,41.737920481,-87.649437243,2001,7,12
08/25/2001 01:30:00 AM,GAMBLING,True,SIDEWALK,41.814511679,-87.599309593,2001,8,1
03/20/2001 03:45:00 PM,BATTERY,False,SIDEWALK,41.783357624,-87.686349907,2001,3,15
03/29/2001 12:13:35 AM,BATTERY,False,STREET,41.751241397,-87.600481628,2001,3,0
07/12/2001 03:04:00 AM,NARCOTICS,True,VEHICLE NON-COMMERCIAL,41.87624178,-87.642339231,2001,7,3
01/06/2002 03:10:00 PM,WEAPONS VIOLATION,True,OTHER,41.966760586,-87.727986195,2002,1,15
09/02/2001 10:30:00 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.681194944,-87.636134664,2001,9,10
12/10/2001 10:50:00 PM,NARCOTICS,True,OTHER,41.89475393,-87.763743176,2001,12,22
01/03/2002 10:00:00 PM,BATTERY,False,RESIDENCE,41.894038538,-87.680385876,2002,1,22
11/08/2001 12:01:00 AM,THEFT,False,STREET,41.760343303,-87.615108709,2001,11,0
12/09/2001 08:30:00 PM,CRIMINAL DAMAGE,False,STREET,41.794076942,-87.706165894,2001,12,20
06/13/2001 08:14:00 PM,OTHER OFFENSE,True,RESIDENCE,41.966437289,-87.839282632,2001,6,20
11/05/2001 09:30:00 AM,CRIMINAL DAMAGE,False,STREET,41.892345906,-87.74927538,2001,11,9
09/12/2001 12:30:00 AM,THEFT,False,STREET,41.760990136,-87.578173754,2001,9,0
08/08/2001 11:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.942909683,-87.722110198,2001,8,23
03/23/2001 09:35:00 PM,PUBLIC PEACE VIOLATION,False,COLLEGE/UNIVERSITY GROUNDS,41.92423112,-87.65584767,2001,3,21
10/22/2001 04:41:31 PM,NARCOTICS,True,RESIDENCE PORCH/HALLWAY,41.772547244,-87.66514839,2001,10,16
10/22/2001 09:30:00 PM,ROBBERY,False,STREET,41.887870248,-87.773562276,2001,10,21
05/12/2001 01:00:00 AM,BATTERY,False,CHA APARTMENT,41.827407138,-87.614080749,2001,5,1
07/15/2001 02:30:00 AM,ASSAULT,False,STREET,41.886823457,-87.763270098,2001,7,2
10/26/2001 12:45:00 PM,THEFT,False,STREET,41.876117069,-87.721465564,2001,10,12
07/04/2001 05:00:00 AM,THEFT,False,RESTAURANT,41.72198965,-87.614796038,2001,7,5
10/18/2001 12:30:00 AM,THEFT,False,STREET,41.902179561,-87.657425281,2001,10,0
09/21/2001 07:05:00 PM,CRIMINAL DAMAGE,False,STREET,41.845652385,-87.61781813,2001,9,19
11/18/2001 04:55:06 PM,ASSAULT,True,PARK PROPERTY,42.01261562,-87.663193519,2001,11,16
04/25/2001 10:00:00 PM,OTHER OFFENSE,False,RESIDENCE,41.939423872,-87.681577047,2001,4,22
04/20/2001 03:15:00 PM,ROBBERY,False,STREET,41.739912305,-87.578347475,2001,4,15
07/22/2001 06:00:00 AM,THEFT,False,STREET,41.92633675,-87.803752286,2001,7,6
10/26/2001 10:20:00 PM,BATTERY,False,STREET,41.71161396,-87.635824366,2001,10,22
12/24/2001 04:00:00 PM,ASSAULT,False,STREET,41.740632897,-87.570692006,2001,12,16
12/06/2001 02:25:00 PM,NARCOTICS,True,ALLEY,41.898143895,-87.756759815,2001,12,14
11/18/2001 08:19:27 AM,BATTERY,False,RESIDENCE,41.781711299,-87.621873254,2001,11,8
07/11/2001 10:00:00 AM,CRIMINAL TRESPASS,True,GAS STATION,41.765109358,-87.644559343,2001,7,10
09/22/2001 09:00:00 PM,THEFT,False,STREET,41.78524116,-87.774371554,2001,9,21
08/28/2001 04:00:00 PM,DECEPTIVE PRACTICE,False,"SCHOOL, PRIVATE, BUILDING",41.951448123,-87.71566515,2001,8,16
11/13/2001 07:05:00 PM,CRIMINAL DAMAGE,False,STREET,41.863999066,-87.624229047,2001,11,19
07/19/2001 05:20:00 AM,BATTERY,False,APARTMENT,42.018782964,-87.66574897,2001,7,5
04/30/2001 12:30:00 PM,NARCOTICS,True,PARKING LOT/GARAGE(NON.RESID.),41.803600985,-87.626080081,2001,4,12
04/04/2001 07:20:35 PM,NARCOTICS,True,SIDEWALK,41.858220681,-87.723838697,2001,4,19
08/25/2001 05:00:00 AM,ROBBERY,False,STREET,41.870076708,-87.734957269,2001,8,5
09/15/2001 10:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.721685954,-87.619788498,2001,9,10
04/12/2001 08:50:46 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.678379441,-87.624055803,2001,4,20
06/05/2001 08:45:00 AM,MOTOR VEHICLE THEFT,False,OTHER,41.878576671,-87.688012157,2001,6,8
11/18/2001 12:17:00 PM,ROBBERY,False,STREET,41.781365449,-87.59961075,2001,11,12
01/05/2002 12:30:00 AM,BATTERY,False,RESIDENCE,41.768272124,-87.642040166,2002,1,0
04/29/2001 10:30:00 AM,THEFT,False,STREET,41.82083223,-87.69444752,2001,4,10
03/24/2001 12:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.904906764,-87.691769571,2001,3,0
03/20/2001 01:20:00 PM,CRIMINAL DAMAGE,False,PARKING LOT/GARAGE(NON.RESID.),41.939412194,-87.710117377,2001,3,13
06/02/2001 03:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.880305839,-87.692966788,2001,6,3
08/22/2001 04:20:00 PM,BATTERY,False,VEHICLE NON-COMMERCIAL,41.744191364,-87.583060972,2001,8,16
06/15/2001 04:30:00 PM,MOTOR VEHICLE THEFT,False,OTHER,41.919508338,-87.746040504,2001,6,16
12/25/2001 08:05:00 PM,BATTERY,True,RESIDENCE,41.736700946,-87.694549248,2001,12,20
10/02/2001 02:19:53 PM,DECEPTIVE PRACTICE,True,BANK,41.851979022,-87.697793466,2001,10,14
04/01/2001 01:00:00 AM,CRIMINAL DAMAGE,False,RESIDENCE PORCH/HALLWAY,41.93914847,-87.683340405,2001,4,1
11/07/2001 11:30:53 PM,NARCOTICS,True,ALLEY,41.877378026,-87.691545603,2001,11,23
03/27/2001 04:50:00 PM,LIQUOR LAW VIOLATION,True,HOTEL/MOTEL,41.976200173,-87.905312411,2001,3,16
10/27/2001 07:00:00 PM,BURGLARY,False,RESIDENCE-GARAGE,41.914359889,-87.732725151,2001,10,19
01/01/2002 12:00:00 PM,THEFT,False,RESIDENCE,41.725937938,-87.656707764,2002,1,12
11/20/2001 09:15:00 PM,CRIMINAL DAMAGE,True,STREET,41.932785457,-87.681067642,2001,11,21
06/29/2001 07:21:29 PM,SEX OFFENSE,False,ALLEY,41.930009713,-87.799267854,2001,6,19
04/14/2001 06:56:00 PM,BATTERY,False,ALLEY,41.764380542,-87.68338461,2001,4,18
10/27/2001 09:00:00 PM,THEFT,False,STREET,41.965620589,-87.657453742,2001,10,21
08/17/2001 03:15:00 AM,CRIMINAL DAMAGE,False,STREET,41.861904603,-87.726123819,2001,8,3
07/07/2001 02:00:00 AM,CRIMINAL DAMAGE,False,ALLEY,41.974124201,-87.677685635,2001,7,2
05/30/2001 10:00:00 AM,OTHER OFFENSE,False,OTHER,41.896457623,-87.655527896,2001,5,10
05/07/2001 04:30:00 PM,BATTERY,False,RESIDENCE,41.985852668,-87.658232887,2001,5,16
01/02/2002 03:00:00 PM,THEFT,False,RESIDENCE,41.708447017,-87.625948413,2002,1,15
06/27/2001 04:45:00 PM,OTHER OFFENSE,False,SMALL RETAIL STORE,41.933742396,-87.644743578,2001,6,16
10/30/2001 12:45:00 PM,THEFT,False,SMALL RETAIL STORE,41.903811837,-87.62991966,2001,10,12
10/07/2001 09:00:00 AM,BATTERY,False,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.721699301,-87.633561431,2001,10,9
05/23/2001 12:01:00 AM,DECEPTIVE PRACTICE,False,APARTMENT,41.943563794,-87.645634031,2001,5,0
08/05/2001 01:25:47 PM,BATTERY,False,STREET,41.791530747,-87.624155581,2001,8,13
05/14/2001 04:00:00 AM,BURGLARY,False,RESIDENCE,41.949534362,-87.654252742,2001,5,4
07/26/2001 11:00:00 AM,KIDNAPPING,False,STREET,41.849279579,-87.679861268,2001,7,11
05/15/2001 08:16:57 AM,OFFENSE INVOLVING CHILDREN,False,OTHER,41.846106553,-87.730416827,2001,5,8
07/29/2001 03:53:21 AM,CRIMINAL DAMAGE,False,APARTMENT,41.861330611,-87.712693315,2001,7,3
10/07/2001 05:33:35 PM,ASSAULT,True,RESIDENCE,41.814899774,-87.668926975,2001,10,17
10/31/2001 02:00:00 PM,OTHER OFFENSE,False,STREET,41.766868486,-87.688051502,2001,10,14
07/29/2001 07:00:00 AM,THEFT,False,RESIDENCE,41.853163814,-87.72244051,2001,7,7
11/17/2001 03:15:00 AM,CRIMINAL DAMAGE,False,RESIDENCE-GARAGE,41.785247777,-87.786581545,2001,11,3
03/20/2001 10:08:13 PM,CRIMINAL DAMAGE,False,STREET,41.852117215,-87.672201436,2001,3,22
12/14/2001 06:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.806194309,-87.589578345,2001,12,18
04/14/2001 01:14:23 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.665281573,-87.634502063,2001,4,13
06/25/2001 02:00:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.802110575,-87.622480188,2001,6,2
08/11/2001 10:45:00 PM,THEFT,False,PARKING LOT/GARAGE(NON.RESID.),41.881823832,-87.651103359,2001,8,22
05/31/2001 08:55:21 AM,NARCOTICS,True,STREET,41.901372729,-87.72153674,2001,5,8
10/04/2001 05:03:47 PM,BATTERY,True,APARTMENT,41.849135851,-87.71844148,2001,10,17
08/15/2001 06:45:00 PM,ROBBERY,False,STREET,41.812952247,-87.6263257,2001,8,18
12/20/2001 08:34:21 PM,ROBBERY,False,OTHER,41.868139508,-87.66390421,2001,12,20
11/16/2001 09:58:30 AM,BATTERY,False,STREET,41.670581902,-87.622582181,2001,11,9
05/30/2001 01:00:00 PM,OTHER OFFENSE,False,STREET,41.940680344,-87.753116544,2001,5,13
05/04/2001 10:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.985938232,-87.717369579,2001,5,10
06/02/2001 06:06:42 AM,CRIMINAL DAMAGE,True,APARTMENT,41.808451939,-87.61971778,2001,6,6
05/31/2001 03:30:00 PM,THEFT,False,PARKING LOT/GARAGE(NON.RESID.),41.75686692,-87.584687238,2001,5,15
08/26/2001 12:00:00 AM,MOTOR VEHICLE THEFT,False,ALLEY,41.771054832,-87.568425514,2001,8,0
08/14/2001 09:30:34 AM,CRIMINAL DAMAGE,False,CURRENCY EXCHANGE,41.819359375,-87.626203866,2001,8,9
05/28/2001 06:51:11 PM,BATTERY,False,STREET,41.896204379,-87.77016542,2001,5,18
11/07/2001 11:00:00 PM,BATTERY,False,STREET,41.771398228,-87.657784558,2001,11,23
04/20/2001 02:00:00 PM,ASSAULT,False,PARKING LOT/GARAGE(NON.RESID.),41.976200173,-87.905312411,2001,4,14
10/17/2001 03:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.948675282,-87.654228775,2001,10,15
12/27/2001 12:36:02 PM,MOTOR VEHICLE THEFT,False,STREET,41.892494177,-87.665703056,2001,12,12
10/17/2001 01:37:14 PM,BATTERY,True,RESIDENCE,41.920769176,-87.752216679,2001,10,13
07/03/2001 11:02:53 AM,CRIMINAL DAMAGE,False,RESIDENCE,41.902802696,-87.733542441,2001,7,11
04/15/2001 09:44:22 PM,DECEPTIVE PRACTICE,True,STREET,41.699541992,-87.660269169,2001,4,21
07/21/2001 08:00:00 PM,THEFT,False,RESIDENCE,41.737962485,-87.710896435,2001,7,20
07/18/2001 12:30:00 PM,GAMBLING,True,SIDEWALK,41.893216233,-87.752058815,2001,7,12
05/29/2001 01:45:29 AM,THEFT,False,STREET,41.86361164,-87.650412257,2001,5,1
08/22/2001 11:00:00 AM,CRIM SEXUAL ASSAULT,True,RESIDENCE,41.893777883,-87.716121946,2001,8,11
11/08/2001 12:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.767665546,-87.584239123,2001,11,12
06/09/2001 07:30:00 PM,NARCOTICS,True,STREET,41.814020906,-87.626064502,2001,6,19
12/08/2001 03:15:54 PM,NARCOTICS,True,SIDEWALK,42.021286949,-87.672612119,2001,12,15
06/19/2001 10:00:00 PM,ASSAULT,False,GROCERY FOOD STORE,41.801211539,-87.645192442,2001,6,22
09/24/2001 11:30:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.750899268,-87.739960982,2001,9,23
09/01/2001 01:00:00 AM,THEFT,False,STREET,41.9398875,-87.648088349,2001,9,1
08/03/2001 08:00:00 PM,BATTERY,False,SIDEWALK,41.800538049,-87.641803504,2001,8,20
11/30/2001 05:00:00 AM,THEFT,False,STREET,41.979733861,-87.682115022,2001,11,5
08/04/2001 10:45:00 AM,BATTERY,False,RESIDENCE,41.966665039,-87.654942303,2001,8,10
05/18/2001 06:23:00 PM,BATTERY,False,"SCHOOL, PUBLIC, BUILDING",41.905144696,-87.644264831,2001,5,18
05/08/2001 09:30:00 PM,ASSAULT,False,APARTMENT,41.904903677,-87.692199403,2001,5,21
12/14/2001 04:05:49 PM,ROBBERY,False,VACANT LOT/LAND,41.823720214,-87.618697086,2001,12,16
03/21/2001 01:39:48 AM,ROBBERY,False,STREET,41.749195698,-87.615068074,2001,3,1
10/17/2001 01:35:00 AM,CRIMINAL DAMAGE,True,STREET,41.78217846,-87.688458999,2001,10,1
09/13/2001 12:30:00 PM,THEFT,False,STREET,41.799569779,-87.651521753,2001,9,12
10/05/2001 10:40:00 PM,ROBBERY,False,SMALL RETAIL STORE,41.900004822,-87.637451156,2001,10,22
12/07/2001 11:00:00 AM,THEFT,False,STREET,41.802448401,-87.585356195,2001,12,11
03/22/2001 10:00:00 PM,THEFT,False,PARKING LOT/GARAGE(NON.RESID.),41.946827164,-87.692683791,2001,3,22
07/24/2001 05:30:00 PM,BATTERY,False,DEPARTMENT STORE,41.831049773,-87.610741288,2001,7,17
05/29/2001 10:30:00 PM,BURGLARY,False,RESTAURANT,41.89192045,-87.624019468,2001,5,22
04/18/2001 08:30:00 PM,CRIMINAL TRESPASS,True,CTA PLATFORM,41.879938108,-87.627868142,2001,4,20
09/20/2001 06:58:37 PM,CRIMINAL TRESPASS,False,RESIDENCE PORCH/HALLWAY,41.726102074,-87.627425246,2001,9,18
12/26/2001 03:40:00 PM,ASSAULT,False,STREET,41.714553616,-87.68172222,2001,12,15
11/15/2001 06:00:00 PM,OTHER OFFENSE,False,RESIDENCE,41.910100011,-87.773849372,2001,11,18
08/05/2001 07:16:13 PM,CRIMINAL DAMAGE,True,ALLEY,41.84111649,-87.709673889,2001,8,19
09/14/2001 10:00:00 PM,ASSAULT,True,POLICE FACILITY/VEH PARKING LOT,41.894789299,-87.759272895,2001,9,22
10/31/2001 09:53:55 PM,CRIMINAL DAMAGE,True,ALLEY,42.007930439,-87.671083568,2001,10,21
07/12/2001 03:00:00 PM,BURGLARY,False,RESIDENCE,41.766711906,-87.675443346,2001,7,15
12/05/2001 04:30:00 AM,THEFT,False,STREET,41.765912369,-87.581363723,2001,12,4
12/23/2001 02:00:00 PM,OTHER OFFENSE,False,STREET,41.812972767,-87.711476642,2001,12,14
04/27/2001 12:30:00 PM,BATTERY,False,"SCHOOL, PUBLIC, BUILDING",41.914807329,-87.723895806,2001,4,12
06/29/2001 09:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.781742031,-87.707800362,2001,6,21
12/17/2001 04:15:00 PM,BATTERY,True,RESIDENCE,41.705415599,-87.626120804,2001,12,16
03/26/2001 10:00:00 PM,MOTOR VEHICLE THEFT,True,STREET,41.875067551,-87.628839657,2001,3,22
08/21/2001 09:27:40 PM,BATTERY,False,RESIDENCE,41.743195089,-87.56109428,2001,8,21
05/09/2001 11:02:13 PM,BATTERY,False,RESIDENCE,41.854519098,-87.657696079,2001,5,23
03/31/2001 01:55:00 PM,BATTERY,False,CHA PARKING LOT/GROUNDS,41.903770001,-87.646582863,2001,3,13
06/04/2001 04:03:00 PM,BATTERY,False,SIDEWALK,41.758093892,-87.556616505,2001,6,16
09/28/2001 04:22:35 PM,THEFT,True,GROCERY FOOD STORE,41.736146144,-87.626959873,2001,9,16
11/10/2001 11:08:58 AM,NARCOTICS,True,SIDEWALK,41.885146239,-87.758767973,2001,11,11
04/05/2001 11:03:20 PM,NARCOTICS,True,STREET,41.683059756,-87.639087153,2001,4,23
05/21/2001 03:04:41 PM,ASSAULT,False,"SCHOOL, PUBLIC, BUILDING",41.654559295,-87.544578655,2001,5,15
11/04/2001 02:00:00 AM,BATTERY,False,STREET,41.882883663,-87.686286928,2001,11,2
05/21/2001 01:30:00 AM,BATTERY,False,RESIDENCE,41.912637252,-87.706674561,2001,5,1
09/28/2001 05:00:00 PM,ASSAULT,False,RESIDENCE,41.700881313,-87.619798833,2001,9,17
05/01/2001 01:20:12 PM,THEFT,False,RESIDENCE,41.769111515,-87.56837162,2001,5,13
09/20/2001 07:29:16 PM,OTHER OFFENSE,False,APARTMENT,41.804588287,-87.622863591,2001,9,19
11/23/2001 06:10:56 PM,BATTERY,False,APARTMENT,41.78652839,-87.643615114,2001,11,18
